timetweet,isitweet,favcount,retwcount,id,name
2022-09-20 08:25:35,"b'RUU PDP Disahkan, Hukuman Apa yang Pantas untuk Bjorka? https://t.co/mMmjc4vy6u'",0,0,1572139899276623874,medcom_id
2022-09-20 08:24:50,b'RT @TretanMuslim: Itu yg membongkar kasus Natalie dan Afi lebih baik ikutan nyari Bjorka. Sepertinya kinerjanya meyakinkan',0,2069,1572139709014642688,midwest3mo
2022-09-20 08:24:13,b'RT @andinicky_bdg: Masih ingat halte trans jakarta sarinah yang di bakar massa demo ?\nNarasi satu2nya media yang mengungkap kejanggalan dar\xe2\x80\xa6',0,212,1572139555817689089,DewirahmiS
2022-09-20 08:24:10,b'@TheComment_NET dihack Bjorka? hmm...',0,0,1572139542538489863,M_Fahri33
2022-09-20 08:23:38,"b'@detikcom Kalau bjorka kebongkar, yaaaa...berarti bjorka is???'",0,0,1572139407863599104,love_kadrun
2022-09-20 08:23:31,b'RT @detikcom: Nikita Mirzani lancarkan serangan ke Bjorka. Ia mengancam akan membongkar identitas sang hacker!  https://t.co/hl62zooixa',0,72,1572139376788017153,HADYHARTOYO2
2022-09-20 08:23:26,b'RT @LeeJeno_wor_Not: !!! Rekomendasi rok plisket !!!\n\nBisa untuk plus size\nRoknya ngenbang\nPlisketmya tidak hilang\nTidak ngatung (panjang 1\xe2\x80\xa6',0,1,1572139357204787201,dcffein_coffee
2022-09-20 08:23:14,"b'Memalukan!\n\nUsut Hacker Bjorka, Polri Sebut Bakal Ada Tersangka Lain | \nHaduh Jokowi Cebong Lukas Enembe Bakamla Adam Suseno Rossa  #ferdysambo #2024SingkirkanPDIP #JKWSengsarakanRakyat #BangkitAtauTertindas #TerimakasihPakSBY #AniesPresiden2024 https://t.co/8gPCpHj3IQ'",1,0,1572139306696974336,dndtirani
2022-09-20 08:23:08,"b'RT @OposisiCerdas: Unggah Video di YouTube, Bjorka: Mereka yang Mendukung Saya karena Merasa Muak dengan Pemerintah\nhttps://t.co/WKHUkobPKJ'",0,99,1572139282097385472,megalistaz
2022-09-20 08:22:32,b'RT @VellocityBEE: \xf0\x9f\x93\x8c\n\nNah Lhoh..\nNoted  Pak Ichsanuddin\n\nJd semua sdh dr awal proses perjanjian..\nKalo sudah begini..rakyat tinggal gigit ja\xe2\x80\xa6',0,260,1572139129860947969,IrfannyAvin
2022-09-20 08:22:30,b'Pejuang \n#Indonesia #Video #viral #Bjorka https://t.co/6H3mqXRM4y',1,0,1572139123049369605,muchlis_fadilah
2022-09-20 08:22:28,"b'RT @tvOneNews: [FULL] Misteri Bjorka, Mengapa Belum Terungkap? https://t.co/0yVIFv5YmU'",0,3,1572139116065869824,akunkangJamal
2022-09-20 08:22:22,"b'RT @Urrangawak: Di tengah Bjorka bocorkan Data para pejabat, DPR resmi sahkan UU Perlindungan Data Pribadi..\n\nTinggal mendesak @DPR_RI\nmeng\xe2\x80\xa6'",0,22,1572139090988134402,iwansilitonga1
2022-09-20 08:22:04,b'@ubur_ubur48 Kita Butuh BJORKA ! \xf0\x9f\x98\x8c\xf0\x9f\x98\x8f\xf0\x9f\x94\xa5',2,0,1572139012097441793,AlimPopPunk
2022-09-20 08:21:56,"b'RT @OposisiCerdas: Usut Hacker Bjorka, Polri Sebut Bakal Ada Tersangka Lain\nhttps://t.co/S8BilxvLGy'",0,6,1572138978568208384,anggawulandariz
2022-09-20 08:21:52,"b'RT @OposisiCerdas: ""Percayalah, Anda Tidak Akan Jadi Presiden, Jangan Buang-buang Waktu"", Sentil Bjorka ke Erick Tohir\nhttps://t.co/byLzugn\xe2\x80\xa6'",0,45,1572138961849708546,anggawulandariz
2022-09-20 08:21:42,b'RT @TretanMuslim: Itu yg membongkar kasus Natalie dan Afi lebih baik ikutan nyari Bjorka. Sepertinya kinerjanya meyakinkan',0,2069,1572138923400515584,suripitpipit
2022-09-20 08:21:25,b'RT @OposisiCerdas: Pemuda Madiun yang Diduga Bantu Hacker Bjorka Dijerat Pasal UU ITE\nhttps://t.co/aMgFCZAZho',0,8,1572138851040374784,anggawulandariz
2022-09-20 08:21:21,"b""'Kita juga nggak tahu Bjorka teman atau lawan.'\n\nhttps://t.co/RCUZ2Y0Z5Z""",0,0,1572138832581242880,suaradotcom
2022-09-20 08:21:18,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572138822250672128,indra_gugunbae
2022-09-20 08:20:51,"b'Setelah SAMBO kemudian Bjorka,\nSemua pd bicarakannya sampai anak2 yg ikut pengajian saya pd tanya siapa bjorka?\nStlh ini apalagi?'",0,0,1572138707725193216,unbrickers
2022-09-20 08:20:41,b'RT @rekomendasihitz: white shoes reccommendation \xe2\x9b\xb8\xef\xb8\x8f\n\n\xe2\x80\x94thread \n\nyoasobi natalie hitc piala asia bjorka treasure concept poster senin senyap\xe2\x80\xa6',0,138,1572138667778670592,belxgyn
2022-09-20 08:20:37,b'RT @cukupsetia: Habis keributan tentang afi nihaya/natalie kini muncul lagi masalah perselingkuhan adam levine sama reza arap trus apa kaba\xe2\x80\xa6',0,14,1572138650229682177,grinelza
2022-09-20 08:20:37,b'RT @rekomendasihitz: \xe2\x9c\xa8 rekomendasi sweater kekinian under 100k \xe2\x9c\xa8\n\n\xe2\x80\x94thread\n\nyoasobi senin hitc natalie 30 menit piala asia peningkatan ekono\xe2\x80\xa6',0,146,1572138649617313794,belxgyn
2022-09-20 08:20:34,b'RT @dimasavv_: wah wah wah #Bjorka https://t.co/90fhbUasS6',0,1224,1572138634324889608,asrilkurniawan
2022-09-20 08:20:23,b'RT @sosialgaruda: Terimakasih Para Penjaga NKRI..\n\nKeisya  \\\\ Eko Kuntadhi istana ISLAM Bjorka https://t.co/5ZdU46LQ0y',0,2,1572138590997721088,tatarenita15
2022-09-20 08:20:13,b'RT @sosialgaruda: SIRNA...\n\n#timnasday bersama Om bjorka | #BailaViniJr https://t.co/h6w7X5PE0c',0,12,1572138547481812992,tatarenita15
2022-09-20 08:20:03,"b'Hidup selalu memberi kejutan. Surprise apa lagi sih yang mau dibuat si Bjorka ini. Hobi banget bikin gaduh deh, senyap bergerak cepat . . . https://t.co/sQhImZEYtc'",0,0,1572138504825753609,me_idy
2022-09-20 08:19:58,"b'RT @OposisiCerdas: Unggah Video di YouTube, Bjorka: Mereka yang Mendukung Saya karena Merasa Muak dengan Pemerintah\nhttps://t.co/WKHUkobPKJ'",0,99,1572138485452279809,veramustikaz
2022-09-20 08:19:49,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572138449028935680,Ngalalakon
2022-09-20 08:19:34,b'RT @satupandeglang: SOSOK Sederhana..\n\n#JENNIE itu Bjorka ya\niKON Jimin NICE https://t.co/cxirVCxi8p',0,1,1572138383169966081,tatarenita15
2022-09-20 08:19:31,"b'kemaren mba Nana, sekarang Bjorka. besok doi \nbilang kalau bjorka adalah Najwa Sihab. https://t.co/oKd65VILY8'",0,0,1572138374089310211,Skysitorus
2022-09-20 08:19:25,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572138346092306433,gatauakukentank
2022-09-20 08:19:11,b'RT @satupandeglang: KETAHANAN Negara Kesatuan REPBULIK INDONESIA..\n.\nJENNIE KIM dengan adam suseno rossa afgan | bjorka 2024 | pemilu AHY S\xe2\x80\xa6',0,5,1572138289762795520,tatarenita15
2022-09-20 08:18:55,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572138221852839941,bearbrandict
2022-09-20 08:18:43,b'RT @radarbalikpapan: Nice PAK Jokowi Joko WIDODO..\n\nBjorka dari mana The Russian Sabrina\nsiang | BTS Mutual Follow like 15h https://t.co/fK\xe2\x80\xa6',0,11,1572138169344364544,tatarenita15
2022-09-20 08:18:24,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572138090516586496,xiclobenzene
2022-09-20 08:18:19,"b'RT @OposisiCerdas: Unggah Video di YouTube, Bjorka: Mereka yang Mendukung Saya karena Merasa Muak dengan Pemerintah\nhttps://t.co/WKHUkobPKJ'",0,99,1572138070388146177,sandradeviz
2022-09-20 08:18:06,b'Akun media sosial milik nikita mirzani hilang setelah ancam hacker bjorka\nhttps://t.co/SJB3RIHVcj',0,0,1572138017690890240,angela_pangestu
2022-09-20 08:18:02,b'@Hmm66691287Hmm bjorka itu orang indo fix.',0,0,1572137997788925953,ricotwpoz
2022-09-20 08:17:59,"b""RT @detikcom: Hacker Bjorka yang 'tiarap' selama beberapa hari kini muncul kembali, dan ia berjanji mau membuat kejutan. Kira-kira apa ya k\xe2\x80\xa6""",0,3,1572137986917298176,MaliaAsdata
2022-09-20 08:17:47,"b'RT @KompasTV: Tanggapi Bjorka, Menkominfo Heran Illegal Hacker Malah Dielu-elukan seperti Pahlawan https://t.co/B7jseSJWCs https://t.co/6tP\xe2\x80\xa6'",0,596,1572137934782099456,novalinasilala1
2022-09-20 08:17:32,b'RT @pijarberita: Bjorka Si Oposisi..\n\nZendaya asal Korea\nsiang #TAEHYUNGxVOGUE\n126 rb Tweet https://t.co/o6qSpUT3x3',0,12,1572137871771049987,tatarenita15
2022-09-20 08:17:30,b'@gall_rtf @babegalak1 Kmrn sih pada terlalu fokus ke Bjorka.\n\nJd aj tenggelam trending bbm sm sambo.',0,0,1572137863638323203,suckit_pikiran
2022-09-20 08:17:25,b'RT @pijarberita: AMAN dari Bjorka.\n\n#ONEPIECE1060 \nNing Imaz\nLewandowski\n142 rb Tweet Islam https://t.co/QbaBfUtId1',0,14,1572137844445159425,tatarenita15
2022-09-20 08:17:21,"b'RT @pijarberita: Jateng Pak.\n\nInnalillahi\n#ONEPIECE1060\n13,2 rb Tweet Bjorka Life | eko https://t.co/NLtcDZgXwg'",0,3,1572137825759563776,tatarenita15
2022-09-20 08:16:34,b'RT @mazzini_gsp: Beberapa hari lalu pas kita pada sibuk sama Bjorka. PPATK nemu aliran dana judi online yang diduga masuk ke pejabat Polri.\xe2\x80\xa6',0,48,1572137629667426305,kkpunasional
2022-09-20 08:15:12,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572137287370285056,MefaisalFm
2022-09-20 08:15:05,b'@convomfs aku mau ngaku kalo aku pemeran utamanya tapi aku takut use aku di bobol bjorka\xf0\x9f\x98\x94',0,0,1572137255015428096,akmalianandini1
2022-09-20 08:15:00,b'Tim khusus (timsus) bentukan Menko Polhukam Mahfud MD terus memburu jejak digital hacker Bjorka.\n#Bjorka #bjorkanism #hackerbjorka #jejakdigital\nhttps://t.co/PEDqu6acfK',0,0,1572137234517708800,RADARSOLO_
2022-09-20 08:14:29,"b'RT @OposisiCerdas: Unggah Video di YouTube, Bjorka: Mereka yang Mendukung Saya karena Merasa Muak dengan Pemerintah\nhttps://t.co/WKHUkobPKJ'",0,99,1572137104477671428,dessygladiz
2022-09-20 08:14:26,b'RT @AcintyaPeni: Jika Ada ASN Yang bekerja tak professional. LAPORKAN..\xf0\x9f\x98\xa1\xf0\x9f\x98\xa4\xf0\x9f\x9a\xab\nI Bjorka I timnas day I Natalie I Uncle Namjoonie I piala asia I\xe2\x80\xa6',0,5,1572137094004506626,HanaNindya2
2022-09-20 08:14:09,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572137019593359360,RelawanNusanta1
2022-09-20 08:13:54,"b'RT @tvOneNews: [FULL] Misteri Bjorka, Mengapa Belum Terungkap? https://t.co/0yVIFv5YmU'",0,3,1572136959543476224,ox_winhezoves
2022-09-20 08:13:53,b'RT @AntariAras: Perusahaan harus Trasnparan Dalam pengelolaan Limbah Dan Amdal. \ntimnas day I Bjorka I Natalie I apel pagi I Rehan I Uncle\xe2\x80\xa6',0,2,1572136953994416134,HanaNindya2
2022-09-20 08:13:28,"b'Makan Oreo kudu diputer,\nLiat trending rame bahas Bjorka,\n\nGua suka nih main Twitter,\nWarganya pada jenaka. https://t.co/eV21HzNIUZ'",0,0,1572136848625135618,dhnlaz
2022-09-20 08:13:22,b'RT @VellocityBEE: \xf0\x9f\x93\x8c\n\nNah Lhoh..\nNoted  Pak Ichsanuddin\n\nJd semua sdh dr awal proses perjanjian..\nKalo sudah begini..rakyat tinggal gigit ja\xe2\x80\xa6',0,260,1572136824067493889,BastosUsamah
2022-09-20 08:13:20,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572136817759244293,bisapaastibisa
2022-09-20 08:13:09,b'@detikcom Asik ... pasti film hot artis yg lagi berantem ama hacker bjorka genit \xf0\x9f\xa4\xa3',1,0,1572136768312573952,jalanlurus05
2022-09-20 08:13:07,"b'RT @Wawat_Kurniawan: Parah banget KESENJANGAN PENGETAHUAN di Indonesia paska joko widodo Memimpin Bangsa ini\n\nMalu gue, krn jadi seolah Sei\xe2\x80\xa6'",0,2,1572136762918699008,rumudi
2022-09-20 08:13:04,"b'[FULL] Misteri Bjorka, Mengapa Belum Terungkap? https://t.co/0yVIFv5YmU'",9,3,1572136748649697282,tvOneNews
2022-09-20 08:12:36,"b'@AREAJULID Ga aneh, krna lama lama ke tutup,gara gara netizen juga, malah rame bahas nama nya si Bjorka'",0,0,1572136631276294152,Wingky21439027
2022-09-20 08:12:24,"b'Jenderal bintang dua itu menjelaskan, tim khusus masih bekerja untuk memburu para peretas tersebut. Dia mengaku polisi belum bisa memastikan apakah peretas itu warga negara asing atau warga negara Indonesia.\n\n#bjorkanism #bjorkaism #bjorka #indonesia\n\nhttps://t.co/7jjLtGOa45 https://t.co/zPoiQyHqnR'",0,0,1572136582479486983,bjorkaxyz
2022-09-20 08:12:13,"b'RT @OposisiCerdas: Unggah Video di YouTube, Bjorka: Mereka yang Mendukung Saya karena Merasa Muak dengan Pemerintah\nhttps://t.co/WKHUkobPKJ'",0,99,1572136535658745858,KagoyaSilas
2022-09-20 08:12:09,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572136516775972865,pristianpradana
2022-09-20 08:12:07,"b'RT @OposisiCerdas: ""Percayalah, Anda Tidak Akan Jadi Presiden, Jangan Buang-buang Waktu"", Sentil Bjorka ke Erick Tohir\nhttps://t.co/byLzugn\xe2\x80\xa6'",0,45,1572136509444337665,BunnedU23
2022-09-20 08:11:19,b'@keuangannews_id hahahahaha...bjorka emang siape? sandiwara cinta mulu \xf0\x9f\x98\x80',0,0,1572136308688171008,alaistibdad
2022-09-20 08:11:13,"b'[FULL] Pengakuan MAH, Pemuda Madiun yang Diduga Bantu\xc2\xa0Bjorka https://t.co/xqIUx8zcRb'",0,0,1572136283425898497,TRENdotNEWS
2022-09-20 08:11:01,"b'RT @OposisiCerdas: Unggah Video di YouTube, Bjorka: Mereka yang Mendukung Saya karena Merasa Muak dengan Pemerintah\nhttps://t.co/WKHUkobPKJ'",0,99,1572136233387855876,lilypramusinta
2022-09-20 08:10:29,b'RT @VIVAcoid: Desmond Ketus Sindir Satgas Pemburu Bjorka: Harun Masiku Tuh Cari! https://t.co/sNuJzbT8yx',0,2,1572136097806974976,4215_aj
2022-09-20 08:10:06,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572136003762266113,feieva
2022-09-20 08:09:21,"b'RT @OposisiCerdas: Usut Hacker Bjorka, Polri Sebut Bakal Ada Tersangka Lain\nhttps://t.co/S8BilxvLGy'",0,6,1572135811851890689,megalistaz
2022-09-20 08:09:16,"b'RT @OposisiCerdas: ""Percayalah, Anda Tidak Akan Jadi Presiden, Jangan Buang-buang Waktu"", Sentil Bjorka ke Erick Tohir\nhttps://t.co/byLzugn\xe2\x80\xa6'",0,45,1572135793837375489,megalistaz
2022-09-20 08:08:53,"b'RT @ismailfahmi: Fix, isu Bjorka udah basi, ndak menarik lagi. Karena udah ndak jelas, dimainkan untuk pengalihan isu, politis, pansos, dll\xe2\x80\xa6'",0,56,1572135697741680641,guratanilusi_
2022-09-20 08:08:18,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572135550282510341,demaudierrr_
2022-09-20 08:08:18,b'RT @satupandeglang: KETAHANAN Negara Kesatuan REPBULIK INDONESIA..\n.\nJENNIE KIM dengan adam suseno rossa afgan | bjorka 2024 | pemilu AHY S\xe2\x80\xa6',0,5,1572135548034351107,EndraAmeer
2022-09-20 08:08:06,"b'Jawaban Tak Terduga Hacker Bjorka Atas Sindiran Nikita Mizani, Singgung Masa Lalu Buruk Nyai https://t.co/SawTJT6wdB'",6,0,1572135499242012673,tvOneNews
2022-09-20 08:08:01,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572135478471852034,guratanilusi_
2022-09-20 08:07:46,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572135415586652160,bisapaastibisa
2022-09-20 08:07:30,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572135349547335684,Ibunyairsyad
2022-09-20 08:07:10,b'RT @VIVAcoid: Desmond Ketus Sindir Satgas Pemburu Bjorka: Harun Masiku Tuh Cari! https://t.co/sNuJzbT8yx',0,2,1572135262515515393,de_folder
2022-09-20 08:07:09,"b'RT @taniasexvcs: Ready vcs , vidio pribadi , bo khusus jaksel wajib dp aturan main per 30 menit , bantu folow yah say akun baru, info wa 08\xe2\x80\xa6'",0,11,1572135261936693249,partini46
2022-09-20 08:06:51,"b""RT @detikcom: Hacker Bjorka yang 'tiarap' selama beberapa hari kini muncul kembali, dan ia berjanji mau membuat kejutan. Kira-kira apa ya k\xe2\x80\xa6""",0,3,1572135185004761089,ElanGusma5
2022-09-20 08:06:43,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572135150028460032,EveReadyItem
2022-09-20 08:06:20,b'RT @detikcom: Nikita Mirzani lancarkan serangan ke Bjorka. Ia mengancam akan membongkar identitas sang hacker!  https://t.co/hl62zooixa',0,72,1572135056055087106,me_haryono
2022-09-20 08:06:19,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572135052137615361,juneskyy
2022-09-20 08:06:18,"b'Ketika Bjorka dukung Najwa Shihab melawan Nikita Mirzani, di sini saya paham yang panik siapa.\n\nSaya dukung Nikita!!!'",1,0,1572135046202675207,lhayesno
2022-09-20 08:06:01,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572134976791138309,onnyfariz
2022-09-20 08:05:43,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572134898152112130,Bambang_Nemesis
2022-09-20 08:04:34,b'@freewinalf Wahhh sepertinya bjorka \xf0\x9f\xa5\xba',0,0,1572134611937034240,CHGirrang21
2022-09-20 08:04:34,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572134610880065539,AlhazimiRakka
2022-09-20 08:04:27,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572134578902663168,qwertypremium
2022-09-20 08:03:59,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572134464574324736,erikmbah
2022-09-20 08:03:47,b'RT @temponewsroom: Bjorka Lokal\n\nKartun: Yuyun Nurrachman\n\n#MajalahTempo #KartunMajalahTempo https://t.co/gFqNgRxOrF',0,60,1572134411679985665,veroaktivis
2022-09-20 08:03:37,b'@bjorkanismreal Bjorka bisa minta tolong gak',0,0,1572134372207398912,Alfians64038075
2022-09-20 08:03:17,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572134286656180224,Tanilyvy
2022-09-20 08:02:50,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572134175674859521,kbenaranHakiki
2022-09-20 08:02:03,b'@andresuhendarr @halleluhellyeah Ini harusnya yg dikasi pemerintah indo ke bjorka',0,0,1572133977703743489,Pandyawan4real
2022-09-20 08:02:03,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572133974901936129,tumbxler
2022-09-20 08:01:35,b'@PIRATEFESS kalo dia adalah bjorka',0,0,1572133858811981824,oxhara
2022-09-20 08:01:19,b'RT @TretanMuslim: Itu yg membongkar kasus Natalie dan Afi lebih baik ikutan nyari Bjorka. Sepertinya kinerjanya meyakinkan',0,2069,1572133792890126337,Djulianta
2022-09-20 08:00:57,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572133699298398208,krismanto234
2022-09-20 08:00:49,b'Nikita Mirzani meradang setelah datanya disebar oleh Bjorka. Wanita yang akrab disapa Nyai itu mengancam akan membongkar identitas sang hacker.\n#hacker #bjorka #bjorkanism #viral #nikitamirzani #niki #nikita #nyai #instagram #telegram\n\nhttps://t.co/KVCS3FFm0W',0,0,1572133667186839552,TribunLombokcom
2022-09-20 08:00:19,"b'RT @ismailfahmi: Fix, isu Bjorka udah basi, ndak menarik lagi. Karena udah ndak jelas, dimainkan untuk pengalihan isu, politis, pansos, dll\xe2\x80\xa6'",0,56,1572133538572701698,Eigengrauf
2022-09-20 08:00:17,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572133530335080449,MuerroSaakova
2022-09-20 08:00:16,b'RESULT TOGEL HONGKONG DAY - 9652\nLINK DEWASIJI :\nhttps://t.co/tz9PQybfHD\nWHATSAPP :\nhttps://t.co/GntHlhASDM\nSLOT GACOR 338xbet \n13.215.119.217\n#bocoranhk #togel #bocoransdy #bocoransgp #bandartogel #RESULT #shorts #internetdown #hasil #bocoran #prediksi #dewasiji #bjorka https://t.co/2zCqdhAODo',1,0,1572133525905870849,dewasijicare
2022-09-20 07:59:30,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572133336742764547,bucinxxxoppa
2022-09-20 07:59:13,b'RT @DianLes45332038: Rekomendasi Gelang\n\n\xe2\x9d\xa4\xef\xb8\x8fhttps://t.co/BXpYBipt73\n\xf0\x9f\x92\x99https://t.co/Wm3S7kwWLJ\n\xf0\x9f\xa4\x8dhttps://t.co/0x3BlNQzTE\n\xf0\x9f\x92\x9chttps://t.co/RkIxGrvA\xe2\x80\xa6',0,62,1572133264986624001,juneskyy
2022-09-20 07:59:12,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572133260033150979,Eigengrauf
2022-09-20 07:59:01,b'@neohistoria_id Belum dituduh bjorka kan min?',0,0,1572133213048557568,dhoridhoridho
2022-09-20 07:58:38,b'RT @bayamseger: Kaos polos \n\nhttps://t.co/fGTtdHGWxh\n\nmotor listrik militer #TimnasDay senin yoasobi hitc natalie piala asia gta 6 karya an\xe2\x80\xa6',0,4,1572133117363879937,beautyel_
2022-09-20 07:58:22,b'RT @detikcom: Nikita Mirzani lancarkan serangan ke Bjorka. Ia mengancam akan membongkar identitas sang hacker!  https://t.co/hl62zooixa',0,72,1572133049906896897,jogman86
2022-09-20 07:58:17,"b'RT @detikinet: #Terpopuler Pakar Digital Forensik, Ruby Alamsyah, bicara soal tim khusus bentukan Jokowi terhadap aksi hacker Bjorka. UU RD\xe2\x80\xa6'",0,2,1572133026926309380,khoceng_gurun
2022-09-20 07:58:12,b'RT @DianLes45332038: Rekomendasi Gelang\n\n\xe2\x9d\xa4\xef\xb8\x8fhttps://t.co/BXpYBipt73\n\xf0\x9f\x92\x99https://t.co/Wm3S7kwWLJ\n\xf0\x9f\xa4\x8dhttps://t.co/0x3BlNQzTE\n\xf0\x9f\x92\x9chttps://t.co/RkIxGrvA\xe2\x80\xa6',0,62,1572133006558756864,beautyel_
2022-09-20 07:58:09,b'Desmond Ketus Sindir Satgas Pemburu Bjorka: Harun Masiku Tuh Cari! https://t.co/sNuJzbT8yx',7,2,1572132995041230848,VIVAcoid
